run_id,plant,line,product,shift,start_datetime,end_datetime,duration_hours,input_weight_kg,expected_yield,actual_yield,yield_pct,avg_brix,grade_a_pct,downtime_minutes,is_organic_run,num_lots_consumed
RUN-000127,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2024-07-21 06:02:00,2024-07-21 11:26:57,5.42,33156.1,3978.7,3120.8,78.44,5.9,64.34,23,False,143
RUN-000128,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2024-09-02 22:04:00,2024-09-03 05:14:36,7.18,35033.1,1751.7,1478.0,84.38,6.05,70.2,3,False,151
RUN-000129,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2025-03-11 14:22:00,2025-03-11 21:02:39,6.68,30843.9,9253.2,8309.8,89.8,5.97,75.61,3,True,123
RUN-000130,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2026-05-15 14:21:00,2026-05-15 20:26:04,6.08,15814.9,4744.5,4106.9,86.56,6.07,72.73,47,True,66
RUN-000131,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2025-11-18 06:03:00,2025-11-18 15:57:38,9.91,20839.6,2500.8,2063.4,82.51,6.05,65.88,40,False,85
RUN-000132,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-04-28 14:22:00,2025-04-28 22:40:47,8.31,43073.7,18091.0,15918.6,87.99,5.98,67.93,1,False,184
RUN-000133,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2026-05-13 22:11:00,2026-05-14 02:57:12,4.77,44714.1,13414.2,11278.3,84.08,5.91,67.54,3,False,191
RUN-000134,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-04-23 06:05:00,2025-04-23 12:01:09,5.94,25993.9,10917.4,9690.2,88.76,6.04,69.16,8,False,107
RUN-000135,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Night,2024-10-22 22:09:00,2024-10-23 05:50:11,7.69,17114.9,3080.7,2549.6,82.76,5.96,61.64,21,False,73
RUN-000136,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2024-07-15 06:01:00,2024-07-15 15:42:28,9.69,47686.3,2384.3,2092.5,87.76,6.07,69.54,13,False,197
RUN-000137,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2025-10-23 06:25:00,2025-10-23 15:15:38,8.84,37641.8,6775.5,5607.7,82.76,6.17,71.24,4,True,153
RUN-000138,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2025-05-02 22:10:00,2025-05-03 06:34:18,8.41,33309.5,9992.8,7734.1,77.4,6.0,67.39,20,True,138
RUN-000139,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2025-02-24 06:03:00,2025-02-24 10:21:13,4.3,33180.5,5972.5,5086.1,85.16,5.96,77.7,50,True,148
RUN-000140,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2024-12-27 06:15:00,2024-12-27 16:13:32,9.98,43300.3,7794.1,6777.0,86.95,6.0,65.09,2,False,169
RUN-000141,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2026-02-03 14:01:00,2026-02-03 18:19:11,4.3,43760.8,18379.5,16444.8,89.47,6.02,72.73,15,True,176
RUN-000142,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2025-03-13 22:11:00,2025-03-14 06:45:59,8.58,33425.0,10027.5,8000.7,79.79,6.01,65.73,5,False,143
RUN-000143,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Afternoon,2025-12-31 14:26:00,2026-01-01 00:22:04,9.93,21358.8,3844.6,3437.6,89.41,5.89,77.5,39,False,80
RUN-000144,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2026-02-22 22:12:00,2026-02-23 05:12:01,7.0,15764.7,1891.8,1454.3,76.87,6.04,62.3,16,False,61
RUN-000145,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2026-03-05 14:05:00,2026-03-05 20:26:27,6.36,29545.7,3545.5,2725.0,76.86,6.03,76.98,19,False,126
RUN-000146,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-05-21 22:03:00,2025-05-22 07:55:45,9.88,47497.7,19949.0,17544.2,87.95,5.99,67.34,210,False,199
RUN-000147,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Night,2024-08-07 22:15:00,2024-08-08 03:16:23,5.02,38095.1,11428.5,9725.1,85.1,5.99,68.03,21,False,147
RUN-000148,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2025-08-18 06:13:00,2025-08-18 14:21:34,8.14,39873.3,16746.8,13123.0,78.36,6.02,65.81,27,False,155
RUN-000149,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-12-13 14:17:00,2025-12-13 20:24:32,6.13,28408.5,11931.6,9375.5,78.58,5.98,65.81,8,False,117
RUN-000150,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2026-06-07 06:22:00,2026-06-07 14:35:47,8.23,31373.7,1568.7,1306.3,83.27,5.91,63.36,3,False,131
RUN-000151,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2024-11-12 14:01:00,2024-11-12 19:44:32,5.73,16575.5,2983.6,2609.9,87.47,6.03,80.0,43,True,70
RUN-000152,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2024-10-05 22:23:00,2024-10-06 05:54:15,7.52,26729.2,8018.8,7005.8,87.37,6.01,78.57,25,True,112
RUN-000153,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2026-05-14 06:00:00,2026-05-14 15:47:13,9.79,22430.2,6729.1,5950.5,88.43,5.79,75.56,16,True,90
RUN-000154,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2025-04-04 22:01:00,2025-04-05 07:27:51,9.45,17704.3,885.2,755.5,85.35,6.07,75.0,32,False,72
RUN-000155,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2024-12-13 06:26:00,2024-12-13 12:48:55,6.38,42737.4,5128.5,4249.3,82.86,5.99,69.32,69,False,176
RUN-000156,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Morning,2025-05-20 06:23:00,2025-05-20 13:08:12,6.75,25493.9,10707.4,8000.2,74.72,6.02,75.65,39,True,115
RUN-000157,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2025-08-27 22:10:00,2025-08-28 02:41:13,4.52,17566.4,2108.0,1862.7,88.36,5.91,71.62,226,False,74
RUN-000158,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-04-21 22:23:00,2025-04-22 05:49:14,7.44,28134.8,11816.6,9739.9,82.43,6.03,75.0,27,False,116
RUN-000159,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2026-05-23 06:20:00,2026-05-23 15:49:48,9.5,32097.5,5777.6,4736.6,81.98,5.82,68.8,3,False,125
RUN-000160,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2026-06-04 22:29:00,2026-06-05 05:18:29,6.82,43136.6,2156.8,1799.1,83.42,5.89,70.59,7,False,187
RUN-000161,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-12-08 22:11:00,2025-12-09 02:39:07,4.47,45488.9,19105.3,14166.8,74.15,5.99,65.98,17,False,194
RUN-000162,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2024-10-13 22:06:00,2024-10-14 06:24:05,8.3,41071.5,17250.0,14736.3,85.43,6.04,58.86,1,False,175
RUN-000163,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2026-05-05 14:23:00,2026-05-05 18:30:50,4.13,27331.4,11479.2,8931.8,77.81,5.91,77.39,30,True,115
RUN-000164,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-07-18 14:13:00,2024-07-18 19:17:47,5.08,22220.3,9332.5,8130.1,87.12,6.16,67.86,82,False,84
RUN-000165,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-07-05 06:21:00,2025-07-05 16:08:05,9.78,46104.1,13831.2,11709.9,84.66,6.05,70.21,4,False,188
RUN-000166,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2024-07-09 14:14:00,2024-07-09 22:16:27,8.04,45034.5,18914.5,16181.2,85.55,6.02,76.72,7,True,189
RUN-000167,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Night,2024-07-18 22:13:00,2024-07-19 05:54:22,7.69,11799.9,3540.0,2775.1,78.39,6.06,61.11,0,False,54
RUN-000168,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-07-31 14:14:00,2024-07-31 19:38:21,5.41,26362.8,11072.4,8965.5,80.97,5.99,63.81,42,False,105
RUN-000169,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Afternoon,2025-02-13 14:28:00,2025-02-13 19:19:34,4.86,46472.8,8365.1,6698.8,80.08,5.97,64.48,20,False,183
RUN-000170,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2026-01-06 14:01:00,2026-01-06 23:51:01,9.83,37880.4,4545.6,3753.3,82.57,6.04,66.67,13,False,147
RUN-000171,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2025-02-17 06:09:00,2025-02-17 15:17:42,9.15,19437.1,3498.7,2876.1,82.2,6.09,67.44,13,False,86
RUN-000172,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2025-03-04 06:10:00,2025-03-04 14:02:48,7.88,41650.2,12495.1,10219.6,81.79,6.06,74.55,44,True,165
RUN-000173,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2024-12-25 22:23:00,2024-12-26 06:24:43,8.03,24787.3,10410.7,8395.3,80.64,5.96,75.24,33,True,105
RUN-000174,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2025-07-27 06:17:00,2025-07-27 12:12:46,5.93,29556.6,3546.8,2851.4,80.39,5.96,65.57,9,False,122
RUN-000175,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2025-10-09 14:29:00,2025-10-09 19:42:07,5.22,30548.6,9164.6,7563.8,82.53,6.05,64.62,31,False,130
RUN-000176,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2026-01-20 06:15:00,2026-01-20 13:33:13,7.3,33174.6,13933.3,12020.5,86.27,5.99,69.85,32,False,136
RUN-000177,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2024-11-06 22:17:00,2024-11-07 05:12:47,6.93,44390.0,13317.0,11940.0,89.66,5.97,75.0,45,True,188
RUN-000178,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-08-12 06:26:00,2025-08-12 14:13:03,7.78,15974.5,6709.3,5405.6,80.57,5.97,77.61,15,False,67
RUN-000179,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-07-02 06:17:00,2024-07-02 13:35:35,7.31,11768.4,3530.5,2861.6,81.05,5.89,66.04,332,False,53
RUN-000180,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2024-09-22 22:04:00,2024-09-23 03:30:44,5.45,44305.2,5316.6,4531.2,85.23,5.97,69.02,12,False,184
RUN-000181,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-04-19 22:26:00,2025-04-20 07:31:13,9.09,14945.3,6277.0,5313.8,84.66,6.06,82.76,16,True,58
RUN-000182,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-09-03 22:25:00,2025-09-04 04:24:15,5.99,17101.8,7182.8,5826.7,81.12,5.99,63.51,5,False,74
RUN-000183,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-08-02 06:21:00,2024-08-02 15:54:12,9.55,45568.6,13670.6,11347.1,83.0,5.97,67.2,160,False,189
RUN-000184,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-04-18 06:18:00,2025-04-18 11:44:34,5.44,34655.5,10396.7,9076.8,87.3,6.01,71.14,35,False,149
RUN-000185,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2024-08-09 06:13:00,2024-08-09 11:36:34,5.39,16060.2,6745.3,5638.0,83.58,5.89,69.57,22,False,69
RUN-000186,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Afternoon,2025-09-20 14:07:00,2025-09-20 20:15:05,6.13,34865.9,6275.9,4814.9,76.72,6.03,69.18,11,False,146
RUN-000187,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2024-09-08 14:04:00,2024-09-08 20:20:47,6.28,21605.7,9074.4,7330.8,80.79,6.0,68.54,2,False,89
RUN-000188,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2024-10-29 06:05:00,2024-10-29 12:40:09,6.59,48891.1,14667.3,12400.0,84.54,6.01,78.12,2,True,192
RUN-000189,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2024-06-28 14:13:00,2024-06-28 20:32:36,6.33,16806.3,840.3,646.1,76.89,6.09,60.56,3,False,71
RUN-000190,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2025-09-04 14:13:00,2025-09-04 20:00:54,5.8,16115.5,6768.5,5606.0,82.82,5.96,84.06,24,True,69
RUN-000191,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2025-04-23 06:30:00,2025-04-23 12:52:26,6.37,37329.1,15678.2,13683.1,87.27,6.03,68.71,14,False,147
RUN-000192,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2025-05-10 22:30:00,2025-05-11 06:40:18,8.17,41654.0,4998.5,3923.1,78.49,6.04,69.19,9,False,172
RUN-000193,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2025-07-06 14:26:00,2025-07-06 23:08:54,8.72,34101.3,4092.2,3489.3,85.27,5.97,65.73,147,False,143
RUN-000194,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2026-06-11 06:14:00,2026-06-11 15:01:10,8.79,15635.9,6567.1,5575.2,84.9,5.98,74.63,9,False,67
RUN-000195,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2024-08-30 14:19:00,2024-08-30 21:11:31,6.88,38447.1,16147.8,13091.3,81.07,5.97,62.5,29,False,152
RUN-000196,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2024-10-05 06:21:00,2024-10-05 14:20:17,7.99,22241.1,1112.1,933.1,83.9,6.05,66.3,25,False,92
RUN-000197,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2024-10-02 06:03:00,2024-10-02 11:36:08,5.55,44691.6,2234.6,1831.0,81.94,6.01,66.11,21,False,180
RUN-000198,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2024-07-11 14:03:00,2024-07-11 19:49:21,5.77,16837.1,7071.6,6377.1,90.18,6.0,76.06,10,True,71
RUN-000199,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-10-16 06:14:00,2025-10-16 14:33:55,8.33,40126.3,12037.9,9709.8,80.66,5.95,69.7,40,False,165
RUN-000200,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2025-05-20 22:13:00,2025-05-21 07:58:02,9.75,25083.5,3010.0,2469.7,82.05,5.99,72.48,25,False,109
RUN-000201,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Night,2025-09-19 22:13:00,2025-09-20 04:32:58,6.33,23896.0,7168.8,5387.3,75.15,5.97,63.46,39,False,104
RUN-000202,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2025-05-15 06:14:00,2025-05-15 10:55:01,4.68,41048.7,4925.8,4222.9,85.73,5.98,62.86,12,False,175
RUN-000203,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2026-03-10 06:26:00,2026-03-10 14:28:29,8.04,30687.2,12888.6,10842.5,84.12,6.0,73.02,3,False,126
RUN-000204,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2026-05-27 06:16:00,2026-05-27 12:35:50,6.33,19089.2,8017.5,6602.1,82.35,6.01,74.12,25,False,85
RUN-000205,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2025-10-30 14:04:00,2025-10-30 19:11:21,5.12,40694.4,4883.3,3745.9,76.71,5.96,69.09,0,False,165
RUN-000206,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2026-05-18 14:13:00,2026-05-18 22:28:39,8.26,39803.6,11941.1,9135.9,76.51,6.02,68.71,39,False,163
RUN-000207,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-12-05 14:18:00,2024-12-05 22:45:18,8.46,42082.3,17674.6,14436.9,81.68,5.96,67.05,7,False,176
RUN-000208,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-12-27 06:13:00,2025-12-27 10:49:52,4.61,27998.7,11759.5,8594.9,73.09,6.0,65.49,29,False,113
RUN-000209,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-03-08 06:25:00,2026-03-08 11:39:22,5.24,25059.8,7517.9,5699.1,75.81,6.02,62.75,8,False,102
RUN-000210,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Night,2025-04-08 22:08:00,2025-04-09 07:50:51,9.71,41596.9,7487.4,6292.9,84.05,6.06,68.51,82,False,181
RUN-000211,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2026-06-04 06:07:00,2026-06-04 10:59:38,4.88,33541.7,1677.1,1361.2,81.16,5.94,70.45,25,False,132
RUN-000212,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-08-02 22:23:00,2025-08-03 04:03:09,5.67,35035.4,14714.9,13104.5,89.06,6.06,74.31,0,True,144
RUN-000213,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2024-08-19 22:12:00,2024-08-20 03:30:25,5.31,38597.7,11579.3,9148.7,79.01,5.98,68.55,44,False,159
RUN-000214,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-05-15 06:01:00,2026-05-15 10:36:50,4.6,41799.5,12539.9,10540.6,84.06,6.01,69.46,26,False,167
RUN-000215,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2026-04-17 14:08:00,2026-04-17 18:37:40,4.49,23045.5,1152.3,940.8,81.65,6.03,70.65,30,False,92
RUN-000216,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-01-20 14:02:00,2025-01-20 18:49:46,4.8,24651.2,10353.5,9242.3,89.27,5.92,74.77,110,False,107
RUN-000217,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2025-07-13 06:23:00,2025-07-13 15:13:08,8.84,18598.8,7811.5,6172.3,79.02,5.94,63.16,12,False,76
RUN-000218,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2025-12-11 22:00:00,2025-12-12 05:39:42,7.66,21400.7,2568.1,2071.1,80.65,6.0,68.48,34,False,92
RUN-000219,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-09-12 06:04:00,2024-09-12 14:34:52,8.51,48545.5,14563.6,11767.7,80.8,6.0,70.0,8,False,200
RUN-000220,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2026-04-21 14:06:00,2026-04-21 21:12:23,7.11,42586.7,12776.0,11016.4,86.23,5.93,76.67,1,True,180
RUN-000221,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-10-09 06:15:00,2024-10-09 14:04:42,7.83,17323.9,5197.2,4213.2,81.07,5.96,72.06,12,False,68
RUN-000222,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2024-08-29 06:18:00,2024-08-29 10:42:18,4.41,28795.5,12094.1,10617.7,87.79,5.98,74.36,24,True,117
RUN-000223,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2026-04-02 22:17:00,2026-04-03 05:58:46,7.7,31312.1,9393.6,7667.1,81.62,6.11,76.03,5,True,121
RUN-000224,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2025-04-29 22:13:00,2025-04-30 06:35:47,8.38,27125.1,8137.5,6125.0,75.27,6.02,71.17,1,True,111
RUN-000225,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2024-06-28 22:04:00,2024-06-29 06:16:32,8.21,23123.2,2774.8,2413.6,86.98,6.02,62.64,38,False,91
RUN-000226,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2024-10-14 06:10:00,2024-10-14 15:00:33,8.84,30759.4,12918.9,10724.3,83.01,5.92,72.27,15,False,119
RUN-000227,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2024-11-24 14:24:00,2024-11-24 19:01:02,4.62,47887.6,20112.8,17165.1,85.34,6.0,72.96,80,True,196
RUN-000228,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2025-07-13 06:05:00,2025-07-13 15:40:13,9.59,14621.0,6140.8,5416.1,88.2,5.96,69.49,26,False,59
RUN-000229,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2025-03-20 06:18:00,2025-03-20 12:32:12,6.24,42769.9,7698.6,6653.0,86.42,5.97,71.91,40,False,178
RUN-000230,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-04-01 14:10:00,2025-04-01 18:41:05,4.52,40201.0,16884.4,13969.0,82.73,6.11,74.1,38,False,166
RUN-000231,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-01-02 22:28:00,2025-01-03 05:44:45,7.28,26182.9,10996.8,8451.6,76.86,6.07,71.43,6,False,112
RUN-000232,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-06-17 22:12:00,2024-06-18 07:17:38,9.09,32182.0,13516.4,9025.3,66.77,6.0,70.31,89,False,128
RUN-000233,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2025-11-30 14:22:00,2025-11-30 23:44:24,9.37,39395.5,16546.1,12129.9,73.31,5.96,63.47,14,False,167
RUN-000234,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-07-23 22:26:00,2025-07-24 06:50:43,8.41,32182.8,13516.8,10756.5,79.58,6.05,64.12,5,False,131
RUN-000235,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2024-12-01 14:14:00,2024-12-01 20:07:03,5.88,19044.3,2285.3,1813.8,79.37,6.04,76.25,15,False,80
RUN-000236,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-05-19 14:26:00,2026-05-19 22:39:41,8.23,14599.7,6131.9,5226.4,85.23,5.97,66.67,2,False,60
RUN-000237,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2025-03-09 06:00:00,2025-03-09 15:42:45,9.71,41677.1,17504.4,15170.8,86.67,6.0,76.97,15,True,165
RUN-000238,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2025-01-29 06:06:00,2025-01-29 15:02:31,8.94,37395.2,15706.0,13250.8,84.37,6.05,64.83,21,False,145
RUN-000239,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-01-04 22:14:00,2025-01-05 07:05:20,8.86,18576.5,7802.1,6317.1,80.97,5.97,72.6,17,False,73
RUN-000240,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2024-12-24 14:08:00,2024-12-24 20:48:33,6.68,21537.8,6461.3,5591.2,86.53,5.97,78.41,26,True,88
RUN-000241,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2024-09-13 14:12:00,2024-09-13 19:01:24,4.82,25088.6,7526.6,6762.0,89.84,5.96,76.24,24,False,101
RUN-000242,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2025-10-20 22:25:00,2025-10-21 05:19:29,6.91,48462.5,14538.8,11754.3,80.85,6.02,70.62,0,False,194
RUN-000243,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Night,2025-10-12 22:11:00,2025-10-13 06:47:03,8.6,26793.6,11253.3,8157.5,72.49,5.99,65.14,7,False,109
RUN-000244,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-01-26 14:11:00,2026-01-26 23:47:40,9.61,24348.8,10226.5,7810.3,76.37,5.95,57.45,33,False,94
RUN-000245,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2026-01-13 06:26:00,2026-01-13 16:21:40,9.93,43054.4,2152.7,1715.0,79.67,6.07,68.18,2,False,176
RUN-000246,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Afternoon,2024-06-16 14:29:00,2024-06-16 22:10:05,7.68,20347.4,3662.5,3129.7,85.45,5.89,69.88,0,False,83
RUN-000247,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-08-29 14:22:00,2024-08-30 00:01:05,9.65,39287.3,16500.7,12897.1,78.16,5.89,73.51,3,False,151
RUN-000248,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2024-12-11 22:30:00,2024-12-12 05:52:18,7.37,34214.3,10264.3,8904.1,86.75,6.02,61.7,11,False,141
RUN-000249,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2026-06-04 22:12:00,2026-06-05 07:18:16,9.1,47534.2,19964.4,15906.6,79.67,6.04,72.31,41,False,195
RUN-000250,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-11-07 14:23:00,2024-11-07 18:51:00,4.47,33292.4,13982.8,12027.0,86.01,5.98,60.14,14,False,138
RUN-000251,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-03-05 06:23:00,2025-03-05 10:23:27,4.01,35618.9,14959.9,12977.0,86.75,6.0,64.19,11,False,148
RUN-000252,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2024-11-29 14:02:00,2024-11-29 22:49:42,8.8,14122.2,5931.3,4572.2,77.09,5.8,72.41,54,False,58
RUN-000253,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-02-14 22:28:00,2026-02-15 05:21:47,6.9,13632.7,5725.7,4785.2,83.57,5.96,61.4,2,False,57
